0; 2.5254e-06
1; 2.51441e-06
2; 2.50178e-06
3; 2.49059e-06
4; 2.47922e-06
5; 2.46823e-06
6; 2.46044e-06
7; 2.45381e-06
8; 2.44627e-06
9; 2.43996e-06
10; 2.43391e-06
11; 2.42708e-06
12; 2.42137e-06
13; 2.41369e-06
14; 2.40744e-06
15; 2.40159e-06
16; 2.39484e-06
17; 2.38814e-06
18; 2.3824e-06
19; 2.37761e-06
20; 2.37199e-06
21; 2.366e-06
22; 2.35959e-06
23; 2.35346e-06
24; 2.34881e-06
25; 2.34264e-06
26; 2.33536e-06
27; 2.32962e-06
28; 2.32381e-06
29; 2.31908e-06
30; 2.31281e-06
31; 2.3066e-06
32; 2.30135e-06
33; 2.29693e-06
34; 2.29154e-06
35; 2.28614e-06
36; 2.2813e-06
37; 2.27538e-06
38; 2.27075e-06
39; 2.26538e-06
40; 2.25974e-06
41; 2.25466e-06
42; 2.24957e-06
43; 2.24515e-06
44; 2.24091e-06
45; 2.23531e-06
46; 2.23069e-06
47; 2.2271e-06
48; 2.22171e-06
49; 2.21599e-06
50; 2.21172e-06
51; 2.20631e-06
52; 2.20137e-06
53; 2.19633e-06
54; 2.19035e-06
55; 2.18546e-06
56; 2.18146e-06
57; 2.1759e-06
58; 2.17202e-06
59; 2.16701e-06
60; 2.1608e-06
61; 2.1562e-06
62; 2.152e-06
63; 2.14752e-06
64; 2.14376e-06
65; 2.1392e-06
66; 2.13469e-06
67; 2.131e-06
68; 2.12688e-06
69; 2.12129e-06
70; 2.11767e-06
71; 2.1135e-06
72; 2.10881e-06
73; 2.10538e-06
74; 2.09995e-06
75; 2.09622e-06
76; 2.09183e-06
77; 2.08749e-06
78; 2.08337e-06
79; 2.0782e-06
80; 2.0738e-06
81; 2.07046e-06
82; 2.06623e-06
83; 2.06176e-06
84; 2.05805e-06
85; 2.05384e-06
86; 2.04916e-06
87; 2.0444e-06
88; 2.04017e-06
89; 2.03615e-06
90; 2.03212e-06
91; 2.02784e-06
92; 2.02418e-06
93; 2.02078e-06
94; 2.01717e-06
95; 2.01327e-06
96; 2.0087e-06
97; 2.00534e-06
98; 2.00216e-06
99; 1.99875e-06
100; 1.99424e-06
